Hours_Studied,Attendance,Sleep_Hours,Previous_Scores,Tutoring_Sessions,Physical_Activity,Exam_Score,Total_Study_Time,Study_Efficiency,Gender_Male,School_Type_Public,Parental_Involvement_Low,Parental_Involvement_Medium,Access_to_Resources_Low,Access_to_Resources_Medium,Extracurricular_Activities_Yes,Motivation_Level_Low,Motivation_Level_Medium,Internet_Access_Yes,Family_Income_Low,Family_Income_Medium,Teacher_Quality_Low,Teacher_Quality_Medium,Peer_Influence_Neutral,Peer_Influence_Positive,Learning_Disabilities_Yes,Parental_Education_Level_High School,Parental_Education_Level_Postgraduate,Distance_from_Home_Moderate,Distance_from_Home_Near
19,77,5,90,1.0,3,65,19.0,3.25,False,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True
19,67,7,93,0.0,4,66,0.0,3.3,True,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True
26,64,8,74,3.0,2,66,78.0,2.4444444444444446,True,True,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True
30,89,6,89,3.0,3,74,90.0,2.3870967741935485,True,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,False
10,71,10,53,3.5,3,62,35.0,5.636363636363637,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True
9,93,6,72,1.0,2,66,9.0,6.6,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True
16,100,7,52,3.5,4,71,56.0,4.176470588235294,False,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,True
23,63,5,96,2.0,2,67,46.0,2.7916666666666665,False,True,False,False,False,True,True,False,True,True,False,False,False,True,True,False,False,True,False,False,True
23,79,7,98,0.0,4,69,0.0,2.875,False,True,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True
26,92,4,54,2.0,4,72,52.0,2.6666666666666665,True,True,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False
13,92,7,77,2.0,4,72,26.0,5.142857142857143,True,True,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,True
6,90,9,66,2.0,2,65,12.0,9.285714285714286,True,True,False,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False
25,74,5,67,1.0,5,71,25.0,2.730769230769231,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True
15,78,5,73,0.0,1,64,0.0,4.0,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True
8,84,9,56,1.0,2,61,8.0,6.777777777777778,True,True,False,True,True,False,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False
21,99,9,59,1.0,2,69,21.0,3.1363636363636362,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False
25,73,5,79,1.0,5,65,25.0,2.5,False,False,True,False,False,True,True,False,True,True,True,False,False,True,True,False,False,True,False,True,False
19,97,10,51,3.0,4,69,57.0,3.45,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False
17,71,8,80,2.0,3,64,34.0,3.5555555555555554,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True
19,100,9,66,1.0,4,69,19.0,3.45,True,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,True,False
18,87,6,92,1.0,4,68,18.0,3.5789473684210527,False,False,False,True,False,True,True,True,False,True,True,False,False,True,True,False,False,True,False,False,True
12,79,9,80,1.0,2,63,12.0,4.846153846153846,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
16,85,7,85,1.0,2,66,16.0,3.8823529411764706,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True
23,71,7,56,1.0,4,65,23.0,2.7083333333333335,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
22,71,8,63,2.0,2,66,44.0,2.869565217391304,True,True,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,False,True,False
21,65,6,100,3.0,4,67,63.0,3.0454545454545454,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,True
14,65,5,72,3.0,2,62,42.0,4.133333333333334,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,True
19,74,7,68,2.0,2,66,38.0,3.3,False,True,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,True
7,91,7,94,3.0,3,68,21.0,8.5,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False
21,84,6,52,2.0,5,68,42.0,3.090909090909091,True,True,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False
29,64,9,77,0.0,2,63,0.0,2.1,False,True,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False
11,94,10,61,1.0,3,66,11.0,5.5,True,True,False,False,True,False,True,False,True,True,False,True,True,False,True,False,False,False,False,True,False
16,84,6,68,3.0,3,65,48.0,3.823529411764706,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True
22,98,7,60,1.0,1,72,22.0,3.130434782608696,True,True,False,False,False,True,True,False,True,True,False,False,False,True,False,True,False,True,False,False,True
28,87,6,52,3.5,3,70,98.0,2.413793103448276,False,False,False,True,False,True,False,False,True,True,True,False,True,False,True,False,False,False,True,False,True
17,67,10,71,1.0,3,63,17.0,3.5,True,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True
16,79,8,89,0.0,4,65,0.0,3.823529411764706,True,False,False,True,False,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True
8,86,8,98,1.0,1,65,8.0,7.222222222222222,True,False,False,False,True,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False,True
21,61,9,81,1.0,3,66,21.0,3.0,True,False,False,False,False,False,False,False,True,True,False,True,False,True,True,False,False,False,True,False,True
32,61,7,69,0.0,3,68,0.0,2.0606060606060606,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False
22,65,7,88,2.0,4,64,44.0,2.782608695652174,True,True,False,True,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,True
20,70,9,75,3.0,4,66,60.0,3.142857142857143,True,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False
22,77,8,68,3.0,4,68,66.0,2.9565217391304346,True,True,True,False,False,True,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False
20,79,6,59,0.0,2,64,0.0,3.0476190476190474,True,True,True,False,False,True,True,False,True,True,True,False,False,True,False,True,False,True,False,True,False
15,66,6,90,2.0,3,62,30.0,3.875,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
25,87,6,75,0.0,2,67,0.0,2.576923076923077,True,False,False,True,False,True,True,False,True,False,True,False,False,True,True,False,True,True,False,False,True
21,84,9,98,1.0,3,67,21.0,3.0454545454545454,True,True,True,False,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,True,False
20,72,9,90,1.0,2,65,20.0,3.0952380952380953,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False
14,61,10,71,2.0,4,59,28.0,3.933333333333333,True,True,True,False,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True
28,63,6,87,0.0,2,66,0.0,2.2758620689655173,False,True,False,True,False,False,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False
24,76,7,73,3.5,2,68,84.0,2.72,False,True,False,False,True,False,False,False,True,True,False,True,False,True,True,False,False,True,False,False,True
17,66,6,54,2.0,3,63,34.0,3.5,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,True,True,False,False,True
26,75,7,76,2.0,3,68,52.0,2.5185185185185186,True,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True
17,85,8,93,2.0,3,68,34.0,3.7777777777777777,False,True,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False
15,82,7,93,3.0,2,66,45.0,4.125,False,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,True,False,True,False
15,69,9,79,1.0,2,63,15.0,3.9375,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
9,74,6,69,3.0,2,61,27.0,6.1,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False
23,85,8,51,0.0,4,68,0.0,2.8333333333333335,False,True,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True
9,94,6,66,0.0,3,66,0.0,6.6,True,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True
13,90,4,99,1.0,4,69,13.0,4.928571428571429,True,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False
8,82,5,86,0.0,3,64,0.0,7.111111111111111,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True
19,74,7,86,1.0,3,68,19.0,3.4,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True
19,75,10,88,0.0,2,66,0.0,3.3,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True
18,95,6,81,0.0,3,68,0.0,3.5789473684210527,False,True,False,True,False,True,False,False,True,True,True,False,False,True,False,True,True,True,False,False,True
14,62,7,79,2.0,2,62,28.0,4.133333333333334,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False
13,100,8,73,1.0,3,68,13.0,4.857142857142857,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,False,False,False,True,False,True
23,87,6,72,1.0,3,69,23.0,2.875,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False
17,87,6,94,2.0,3,70,34.0,3.888888888888889,True,False,False,False,False,False,True,False,True,True,True,False,False,True,True,False,False,True,False,True,False
22,62,7,70,3.5,2,65,77.0,2.8260869565217392,False,True,False,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,True
15,84,6,92,3.0,3,68,45.0,4.25,False,True,True,False,False,True,True,False,True,True,False,True,False,True,False,True,False,False,False,False,True
21,79,4,92,0.0,2,67,0.0,3.0454545454545454,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,True
28,64,6,89,0.0,4,64,0.0,2.206896551724138,True,True,True,False,False,True,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False
24,71,8,52,2.0,3,63,48.0,2.52,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
18,96,8,57,1.0,2,67,18.0,3.526315789473684,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,True
22,82,9,66,1.0,3,66,22.0,2.869565217391304,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False
19,77,9,92,2.0,4,67,38.0,3.35,False,True,False,False,True,False,True,False,True,True,True,False,False,True,False,True,False,True,False,False,True
20,63,6,94,2.0,3,63,40.0,3.0,False,True,False,True,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False
18,89,6,52,3.0,3,69,54.0,3.6315789473684212,False,True,False,True,False,True,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False
19,88,6,66,3.0,2,70,57.0,3.5,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True
21,85,7,93,0.0,4,70,0.0,3.1818181818181817,True,True,False,False,False,True,True,False,True,True,False,False,False,True,True,False,False,True,False,True,False
14,80,6,62,0.0,2,65,0.0,4.333333333333333,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True
14,77,7,99,2.0,2,64,28.0,4.266666666666667,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
12,84,6,74,1.0,3,67,12.0,5.153846153846154,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
10,69,8,97,1.0,3,61,10.0,5.545454545454546,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,True
13,98,6,71,1.0,1,70,13.0,5.0,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,True
21,84,6,66,2.0,4,68,42.0,3.090909090909091,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
15,72,8,68,0.0,2,64,0.0,4.0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True
23,78,8,94,1.0,2,68,23.0,2.8333333333333335,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False
20,92,7,67,1.0,5,68,20.0,3.238095238095238,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
8,66,8,83,0.0,4,63,0.0,7.0,True,False,False,False,False,False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,True
24,72,8,73,1.0,2,65,24.0,2.6,False,True,True,False,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False
25,87,10,97,3.5,3,69,87.5,2.6538461538461537,False,False,True,False,False,True,True,False,True,True,True,False,True,False,True,False,True,True,False,False,True
